"TIMESTAMP","Voltage"
"2013-07-18 00:04:17","-0.149083"
"2013-07-18 00:04:18","-0.151600"
"2013-07-18 00:04:19","-0.154565"
"2013-07-18 00:04:20","-0.151848"
"2013-07-18 00:04:21","-0.154817"
"2013-07-18 00:04:22","-0.150468"
"2013-07-18 00:04:23","-0.154218"
"2013-07-18 00:04:24","-0.149926"
"2013-07-18 00:04:25","-0.155498"
"2013-07-18 00:04:26","-0.134419"
"2013-07-18 00:04:27","-0.163225"
"2013-07-18 00:04:28","-0.136246"
"2013-07-18 00:04:29","-0.163070"
"2013-07-18 00:04:30","-0.137648"
"2013-07-18 00:04:31","-0.166155"
"2013-07-18 00:04:32","-0.138766"
"2013-07-18 00:04:33","-0.167628"
"2013-07-18 00:04:34","-0.147765"
"2013-07-18 00:04:35","-0.152964"
"2013-07-18 00:04:36","-0.156282"
"2013-07-18 00:04:37","-0.152468"
"2013-07-18 00:04:38","-0.156738"
"2013-07-18 00:04:39","-0.153584"
"2013-07-18 00:04:40","-0.156297"
"2013-07-18 00:04:41","-0.151832"
"2013-07-18 00:04:42","-0.155273"
"2013-07-18 00:04:43","-0.148050"
"2013-07-18 00:04:44","-0.161725"
"2013-07-18 00:04:45","-0.141912"
"2013-07-18 00:04:46","-0.168473"
"2013-07-18 00:04:47","-0.139834"
"2013-07-18 00:04:48","-0.168347"
"2013-07-18 00:04:49","-0.141152"
"2013-07-18 00:04:50","-0.167985"
"2013-07-18 00:04:51","-0.141385"
"2013-07-18 00:04:52","-0.166283"
"2013-07-18 00:04:53","-0.137506"
"2013-07-18 00:04:54","-0.155762"
"2013-07-18 00:04:55","-0.140904"
"2013-07-18 00:04:56","-0.151603"
"2013-07-18 00:04:57","-0.141400"
"2013-07-18 00:04:58","-0.149997"
"2013-07-18 00:04:59","-0.139695"
"2013-07-18 00:05:00","-0.151225"
"2013-07-18 00:05:01","-0.141757"
"2013-07-18 00:05:02","-0.153998"
"2013-07-18 00:05:03","-0.153226"
"2013-07-18 00:05:04","-0.142925"
"2013-07-18 00:05:05","-0.159567"
"2013-07-18 00:05:06","-0.143539"
"2013-07-18 00:05:07","-0.161691"
"2013-07-18 00:05:08","-0.144547"
"2013-07-18 00:05:09","-0.161365"
"2013-07-18 00:05:10","-0.144122"
"2013-07-18 00:05:11","-0.161629"
"2013-07-18 00:05:12","-0.146012"
"2013-07-18 00:05:13","-0.164897"
"2013-07-18 00:05:14","-0.137349"
"2013-07-18 00:05:15","-0.164187"
"2013-07-18 00:05:16","-0.140515"
"2013-07-18 00:05:17","-0.167860"
"2013-07-18 00:05:18","-0.140247"
"2013-07-18 00:05:19","-0.166186"
"2013-07-18 00:05:20","-0.140688"
"2013-07-18 00:05:21","-0.166155"
"2013-07-18 00:05:22","-0.148373"
"2013-07-18 00:05:23","-0.142956"
"2013-07-18 00:05:24","-0.160342"
"2013-07-18 00:05:25","-0.145602"
"2013-07-18 00:05:26","-0.162032"
"2013-07-18 00:05:27","-0.144736"
"2013-07-18 00:05:28","-0.163148"
"2013-07-18 00:05:29","-0.144263"
"2013-07-18 00:05:30","-0.157769"
"2013-07-18 00:05:31","-0.143318"
"2013-07-18 00:05:32","-0.160046"
"2013-07-18 00:05:33","-0.134466"
"2013-07-18 00:05:34","-0.163535"
"2013-07-18 00:05:35","-0.133836"
"2013-07-18 00:05:36","-0.163489"
"2013-07-18 00:05:37","-0.133758"
"2013-07-18 00:05:38","-0.161551"
"2013-07-18 00:05:39","-0.135742"
"2013-07-18 00:05:40","-0.163318"
"2013-07-18 00:05:41","-0.135301"
"2013-07-18 00:05:42","-0.149926"
"2013-07-18 00:05:43","-0.154483"
"2013-07-18 00:05:44","-0.140074"
"2013-07-18 00:05:45","-0.152561"
"2013-07-18 00:05:46","-0.140704"
"2013-07-18 00:05:47","-0.153971"
"2013-07-18 00:05:48","-0.141365"
"2013-07-18 00:05:49","-0.154560"
"2013-07-18 00:05:50","-0.143318"
"2013-07-18 00:05:51","-0.155706"
"2013-07-18 00:05:52","-0.139245"
"2013-07-18 00:05:53","-0.157164"
"2013-07-18 00:05:54","-0.139958"
"2013-07-18 00:05:55","-0.155384"
"2013-07-18 00:05:56","-0.139106"
"2013-07-18 00:05:57","-0.156880"
"2013-07-18 00:05:58","-0.139261"
"2013-07-18 00:05:59","-0.156250"
"2013-07-18 00:06:00","-0.139478"
"2013-07-18 00:06:01","-0.150711"
"2013-07-18 00:06:02","-0.157986"
"2013-07-18 00:06:03","-0.142814"
"2013-07-18 00:06:04","-0.161675"
"2013-07-18 00:06:05","-0.145744"
"2013-07-18 00:06:06","-0.162404"
"2013-07-18 00:06:07","-0.146563"
"2013-07-18 00:06:08","-0.161319"
"2013-07-18 00:06:09","-0.145476"
"2013-07-18 00:06:10","-0.162558"
"2013-07-18 00:06:11","-0.145291"
"2013-07-18 00:06:12","-0.162062"
"2013-07-18 00:06:13","-0.147523"
"2013-07-18 00:06:14","-0.166884"
"2013-07-18 00:06:15","-0.140058"
"2013-07-18 00:06:16","-0.166372"
"2013-07-18 00:06:17","-0.139318"
"2013-07-18 00:06:18","-0.165132"
"2013-07-18 00:06:19","-0.139396"
"2013-07-18 00:06:20","-0.149558"
"2013-07-18 00:06:21","-0.156700"
"2013-07-18 00:06:22","-0.142625"
"2013-07-18 00:06:23","-0.161381"
"2013-07-18 00:06:24","-0.143507"
"2013-07-18 00:06:25","-0.160032"
"2013-07-18 00:06:26","-0.146043"
"2013-07-18 00:06:27","-0.160854"
"2013-07-18 00:06:28","-0.144894"
"2013-07-18 00:06:29","-0.162435"
"2013-07-18 00:06:30","-0.141698"
"2013-07-18 00:06:31","-0.163241"
"2013-07-18 00:06:32","-0.133821"
"2013-07-18 00:06:33","-0.161753"
"2013-07-18 00:06:34","-0.135994"
"2013-07-18 00:06:35","-0.162729"
"2013-07-18 00:06:36","-0.133978"
"2013-07-18 00:06:37","-0.158991"
"2013-07-18 00:06:38","-0.141741"
"2013-07-18 00:06:39","-0.150967"
"2013-07-18 00:06:40","-0.151135"
"2013-07-18 00:06:41","-0.141129"
"2013-07-18 00:06:42","-0.149771"
"2013-07-18 00:06:43","-0.144657"
"2013-07-18 00:06:44","-0.146763"
"2013-07-18 00:06:45","-0.146847"
"2013-07-18 00:06:46","-0.143183"
"2013-07-18 00:06:47","-0.156297"
"2013-07-18 00:06:48","-0.136130"
"2013-07-18 00:06:49","-0.153496"
"2013-07-18 00:06:50","-0.151997"
"2013-07-18 00:06:51","-0.146918"
"2013-07-18 00:06:52","-0.145445"
"2013-07-18 00:06:53","-0.150778"
"2013-07-18 00:06:54","-0.143681"
"2013-07-18 00:06:55","-0.153103"
"2013-07-18 00:06:56","-0.142704"
"2013-07-18 00:06:57","-0.154901"
"2013-07-18 00:06:58","-0.140783"
"2013-07-18 00:06:59","-0.139456"
"2013-07-18 00:07:00","-0.159164"
"2013-07-18 00:07:01","-0.143350"
"2013-07-18 00:07:02","-0.155134"
"2013-07-18 00:07:03","-0.142940"
"2013-07-18 00:07:04","-0.155583"
"2013-07-18 00:07:05","-0.142972"
"2013-07-18 00:07:06","-0.154638"
"2013-07-18 00:07:07","-0.142326"
"2013-07-18 00:07:08","-0.161338"
"2013-07-18 00:07:09","-0.135301"
"2013-07-18 00:07:10","-0.164016"
"2013-07-18 00:07:11","-0.136608"
"2013-07-18 00:07:12","-0.164683"
"2013-07-18 00:07:13","-0.140467"
"2013-07-18 00:07:14","-0.166729"
"2013-07-18 00:07:15","-0.141255"
"2013-07-18 00:07:16","-0.166481"
"2013-07-18 00:07:17","-0.137837"
"2013-07-18 00:07:18","-0.150215"
"2013-07-18 00:07:19","-0.154111"
"2013-07-18 00:07:20","-0.141759"
"2013-07-18 00:07:21","-0.155614"
"2013-07-18 00:07:22","-0.141633"
"2013-07-18 00:07:23","-0.156545"
"2013-07-18 00:07:24","-0.142247"
"2013-07-18 00:07:25","-0.155738"
"2013-07-18 00:07:26","-0.142515"
"2013-07-18 00:07:27","-0.160629"
"2013-07-18 00:07:28","-0.133868"
"2013-07-18 00:07:29","-0.160046"
"2013-07-18 00:07:30","-0.137230"
"2013-07-18 00:07:31","-0.162456"
"2013-07-18 00:07:32","-0.135463"
"2013-07-18 00:07:33","-0.162125"
"2013-07-18 00:07:34","-0.137215"
"2013-07-18 00:07:35","-0.155494"
"2013-07-18 00:07:36","-0.141509"
"2013-07-18 00:07:37","-0.153080"
"2013-07-18 00:07:38","-0.138563"
"2013-07-18 00:07:39","-0.149209"
"2013-07-18 00:07:40","-0.149879"
"2013-07-18 00:07:41","-0.140688"
"2013-07-18 00:07:42","-0.155800"
"2013-07-18 00:07:43","-0.130544"
"2013-07-18 00:07:44","-0.159970"
"2013-07-18 00:07:45","-0.130529"
"2013-07-18 00:07:46","-0.155459"
"2013-07-18 00:07:47","-0.136799"
"2013-07-18 00:07:48","-0.159762"
"2013-07-18 00:07:49","-0.136548"
"2013-07-18 00:07:50","-0.158282"
"2013-07-18 00:07:51","-0.138377"
"2013-07-18 00:07:52","-0.156628"
"2013-07-18 00:07:53","-0.137912"
"2013-07-18 00:07:54","-0.152769"
"2013-07-18 00:07:55","-0.149988"
"2013-07-18 00:07:56","-0.153272"
"2013-07-18 00:07:57","-0.134907"
"2013-07-18 00:07:58","-0.162791"
"2013-07-18 00:07:59","-0.134529"
"2013-07-18 00:08:00","-0.161970"
"2013-07-18 00:08:01","-0.133553"
"2013-07-18 00:08:02","-0.161939"
"2013-07-18 00:08:03","-0.135018"
"2013-07-18 00:08:04","-0.162683"
"2013-07-18 00:08:05","-0.134671"
"2013-07-18 00:08:06","-0.149254"
"2013-07-18 00:08:07","-0.153847"
"2013-07-18 00:08:08","-0.140058"
"2013-07-18 00:08:09","-0.156141"
"2013-07-18 00:08:10","-0.144137"
"2013-07-18 00:08:11","-0.157320"
"2013-07-18 00:08:12","-0.141350"
"2013-07-18 00:08:13","-0.154932"
"2013-07-18 00:08:14","-0.142562"
"2013-07-18 00:08:15","-0.155165"
"2013-07-18 00:08:16","-0.142034"
"2013-07-18 00:08:17","-0.164404"
"2013-07-18 00:08:18","-0.134010"
"2013-07-18 00:08:19","-0.163535"
"2013-07-18 00:08:20","-0.139491"
"2013-07-18 00:08:21","-0.166806"
"2013-07-18 00:08:22","-0.140861"
"2013-07-18 00:08:23","-0.166310"
"2013-07-18 00:08:24","-0.137680"
"2013-07-18 00:08:25","-0.149878"
"2013-07-18 00:08:26","-0.156266"
"2013-07-18 00:08:27","-0.142295"
"2013-07-18 00:08:28","-0.155847"
"2013-07-18 00:08:29","-0.141948"
"2013-07-18 00:08:30","-0.156979"
"2013-07-18 00:08:31","-0.143413"
"2013-07-18 00:08:32","-0.162218"
"2013-07-18 00:08:33","-0.145303"
"2013-07-18 00:08:34","-0.162884"
"2013-07-18 00:08:35","-0.144531"
"2013-07-18 00:08:36","-0.164342"
"2013-07-18 00:08:37","-0.133490"
"2013-07-18 00:08:38","-0.161784"
"2013-07-18 00:08:39","-0.135301"
"2013-07-18 00:08:40","-0.165318"
"2013-07-18 00:08:41","-0.138420"
"2013-07-18 00:08:42","-0.164295"
"2013-07-18 00:08:43","-0.139144"
"2013-07-18 00:08:44","-0.151703"
"2013-07-18 00:08:45","-0.153987"
"2013-07-18 00:08:46","-0.140751"
"2013-07-18 00:08:47","-0.151429"
"2013-07-18 00:08:48","-0.140420"
"2013-07-18 00:08:49","-0.153243"
"2013-07-18 00:08:50","-0.140074"
"2013-07-18 00:08:51","-0.154591"
"2013-07-18 00:08:52","-0.140814"
"2013-07-18 00:08:53","-0.154219"
"2013-07-18 00:08:54","-0.138096"
"2013-07-18 00:08:55","-0.155888"
"2013-07-18 00:08:56","-0.138300"
"2013-07-18 00:08:57","-0.156565"
"2013-07-18 00:08:58","-0.139354"
"2013-07-18 00:08:59","-0.154974"
"2013-07-18 00:09:00","-0.140454"
"2013-07-18 00:09:01","-0.157400"
"2013-07-18 00:09:02","-0.140237"
"2013-07-18 00:09:03","-0.157116"
"2013-07-18 00:09:04","-0.147949"
"2013-07-18 00:09:05","-0.141822"
"2013-07-18 00:09:06","-0.155986"
"2013-07-18 00:09:07","-0.142578"
"2013-07-18 00:09:08","-0.154824"
"2013-07-18 00:09:09","-0.142342"
"2013-07-18 00:09:10","-0.155010"
"2013-07-18 00:09:11","-0.142814"
"2013-07-18 00:09:12","-0.156994"
"2013-07-18 00:09:13","-0.141009"
"2013-07-18 00:09:14","-0.159495"
"2013-07-18 00:09:15","-0.142764"
"2013-07-18 00:09:16","-0.157983"
"2013-07-18 00:09:17","-0.147135"
"2013-07-18 00:09:18","-0.162409"
"2013-07-18 00:09:19","-0.148949"
"2013-07-18 00:09:20","-0.162708"
"2013-07-18 00:09:21","-0.148282"
"2013-07-18 00:09:22","-0.162913"
"2013-07-18 00:09:23","-0.156140"
"2013-07-18 00:09:24","-0.147587"
"2013-07-18 00:09:25","-0.163473"
"2013-07-18 00:09:26","-0.148595"
"2013-07-18 00:09:27","-0.164559"
"2013-07-18 00:09:28","-0.147067"
"2013-07-18 00:09:29","-0.164993"
"2013-07-18 00:09:30","-0.147760"
"2013-07-18 00:09:31","-0.163101"
"2013-07-18 00:09:32","-0.147381"
"2013-07-18 00:09:33","-0.170294"
"2013-07-18 00:09:34","-0.143539"
"2013-07-18 00:09:35","-0.168883"
"2013-07-18 00:09:36","-0.143114"
"2013-07-18 00:09:37","-0.168651"
"2013-07-18 00:09:38","-0.141381"
"2013-07-18 00:09:39","-0.169302"
"2013-07-18 00:09:40","-0.142153"
"2013-07-18 00:09:41","-0.169565"
"2013-07-18 00:09:42","-0.149958"
"2013-07-18 00:09:43","-0.153940"
"2013-07-18 00:09:44","-0.157778"
"2013-07-18 00:09:45","-0.153677"
"2013-07-18 00:09:46","-0.157951"
"2013-07-18 00:09:47","-0.153429"
"2013-07-18 00:09:48","-0.156959"
"2013-07-18 00:09:49","-0.153475"
"2013-07-18 00:09:50","-0.155510"
"2013-07-18 00:09:51","-0.152173"
"2013-07-18 00:09:52","-0.162109"
"2013-07-18 00:09:53","-0.141696"
"2013-07-18 00:09:54","-0.167411"
"2013-07-18 00:09:55","-0.140483"
"2013-07-18 00:09:56","-0.168108"
"2013-07-18 00:09:57","-0.141896"
"2013-07-18 00:09:58","-0.168567"
"2013-07-18 00:09:59","-0.142237"
"2013-07-18 00:10:00","-0.168363"
"2013-07-18 00:10:01","-0.146709"
"2013-07-18 00:10:02","-0.148112"
"2013-07-18 00:10:03","-0.151714"
"2013-07-18 00:10:04","-0.145012"
"2013-07-18 00:10:05","-0.146996"
"2013-07-18 00:10:06","-0.161574"
"2013-07-18 00:10:07","-0.148794"
"2013-07-18 00:10:08","-0.162802"
"2013-07-18 00:10:09","-0.152127"
"2013-07-18 00:10:10","-0.162188"
"2013-07-18 00:10:11","-0.161549"
"2013-07-18 00:10:12","-0.142315"
"2013-07-18 00:10:13","-0.169386"
"2013-07-18 00:10:14","-0.142873"
"2013-07-18 00:10:15","-0.169213"
"2013-07-18 00:10:16","-0.142935"
"2013-07-18 00:10:17","-0.168851"
"2013-07-18 00:10:18","-0.141617"
"2013-07-18 00:10:19","-0.170363"
"2013-07-18 00:10:20","-0.142470"
"2013-07-18 00:10:21","-0.164143"
"2013-07-18 00:10:22","-0.149104"
"2013-07-18 00:10:23","-0.163763"
"2013-07-18 00:10:24","-0.148143"
"2013-07-18 00:10:25","-0.163401"
"2013-07-18 00:10:26","-0.150096"
"2013-07-18 00:10:27","-0.162802"
"2013-07-18 00:10:28","-0.149306"
"2013-07-18 00:10:29","-0.163590"
"2013-07-18 00:10:30","-0.158061"
"2013-07-18 00:10:31","-0.149194"
"2013-07-18 00:10:32","-0.165737"
"2013-07-18 00:10:33","-0.148217"
"2013-07-18 00:10:34","-0.165783"
"2013-07-18 00:10:35","-0.149209"
"2013-07-18 00:10:36","-0.164838"
"2013-07-18 00:10:37","-0.148217"
"2013-07-18 00:10:38","-0.164931"
"2013-07-18 00:10:39","-0.147240"
"2013-07-18 00:10:40","-0.161949"
"2013-07-18 00:10:41","-0.149461"
"2013-07-18 00:10:42","-0.171208"
"2013-07-18 00:10:43","-0.141901"
"2013-07-18 00:10:44","-0.169751"
"2013-07-18 00:10:45","-0.142625"
"2013-07-18 00:10:46","-0.168992"
"2013-07-18 00:10:47","-0.141838"
"2013-07-18 00:10:48","-0.168294"
"2013-07-18 00:10:49","-0.149478"
"2013-07-18 00:10:50","-0.147177"
"2013-07-18 00:10:51","-0.165396"
"2013-07-18 00:10:52","-0.146138"
"2013-07-18 00:10:53","-0.164311"
"2013-07-18 00:10:54","-0.147666"
"2013-07-18 00:10:55","-0.165535"
"2013-07-18 00:10:56","-0.146516"
"2013-07-18 00:10:57","-0.164233"
"2013-07-18 00:10:58","-0.146532"
"2013-07-18 00:10:59","-0.168473"
"2013-07-18 00:11:00","-0.141806"
"2013-07-18 00:11:01","-0.169829"
"2013-07-18 00:11:02","-0.142673"
"2013-07-18 00:11:03","-0.167969"
"2013-07-18 00:11:04","-0.141035"
